supermarket,month,year,city,sales
ASDA,7,2023,Canterbury,3058.1999999999994
ASDA,7,2023,Lincoln,3624.3799999999987
Tesco,7,2023,Chelmsford,2901.379999999999
Aldi,7,2023,Ripon,239.37000000000003
ASDA,7,2023,Glasgow,3457.7899999999977
ASDA,7,2023,Wolverhampton,3456.459999999997
Sains,7,2023,Newcastle-upon-Tyne,3457.1299999999965
Sains,7,2023,Sunderland,3599.3099999999963
ASDA,7,2023,St Asaph,3767.389999999999
Sains,7,2023,Worcester,3738.849999999999
Tesco,7,2023,Kingston-upon-Hull,2966.269999999998
Sains,7,2023,Armagh,3683.6099999999974
Tesco,7,2023,Colchester,2512.6299999999983
Morrisons,7,2023,St Asaph,2210.1699999999996
Sains,7,2023,Manchester,4000.8399999999983
ASDA,7,2023,Newry,3835.1499999999974
Aldi,7,2023,Newcastle-upon-Tyne,265.7
ASDA,7,2023,Aberdeen,2974.049999999999
ASDA,7,2023,Kingston-upon-Hull,4439.789999999996
Tesco,7,2023,Norwich,2828.119999999999
Tesco,7,2023,Bristol,2725.3599999999983
Tesco,7,2023,Stoke on Trent,2682.3799999999965
Tesco,7,2023,St Davids,2941.689999999999
Morrisons,7,2023,Ripon,2462.7499999999995
Morrisons,7,2023,Bangor,4155.63999999999
Morrisons,7,2023,Wakefield,2259.8799999999983
Sains,7,2023,Gloucester,3352.319999999998
Tesco,7,2023,Chichester,2963.449999999999
ASDA,7,2023,Nottingham,3543.369999999998
Tesco,7,2023,Lancaster,3011.7999999999965
ASDA,7,2023,Plymouth,3789.2699999999973
Tesco,7,2023,Hereford,2636.8499999999985
Tesco,7,2023,Glasgow,2877.4199999999987
Tesco,7,2023,Ely,2730.9199999999983
Tesco,7,2023,Preston,3012.2599999999984
ASDA,7,2023,Milton Keynes,3435.269999999999
Tesco,7,2023,Southampton,2933.4599999999987
Morrisons,7,2023,Dunfermline,2313.41
Sains,7,2023,Chester,3355.119999999997
Morrisons,7,2023,Cambridge,2350.9700000000007
Morrisons,7,2023,Exeter,2400.149999999999
ASDA,7,2023,Bradford,3505.0099999999984
Aldi,7,2023,Aberdeen,203.37000000000006
Aldi,7,2023,Southend-on-Sea,212.37000000000006
Sains,7,2023,Oxford,3291.0299999999993
Sains,7,2023,Carlisle,3715.5899999999997
Sains,7,2023,Chichester,3574.74
Tesco,7,2023,Wells,2904.159999999997
Sains,7,2023,York,3566.5299999999966
Tesco,7,2023,Bangor,5457.629999999998
Sains,7,2023,Coventry,3877.9899999999966
Sains,7,2023,Brighton & Hove,3234.6999999999966
Tesco,7,2023,St Albans,2867.7399999999993
Aldi,7,2023,Birmingham,243.97000000000006
Tesco,7,2023,Nottingham,2573.1000000000013
Morrisons,7,2023,Nottingham,2144.630000000001
Tesco,7,2023,Salford,2765.499999999997
Morrisons,7,2023,Wells,2338.4699999999993
ASDA,7,2023,Salisbury,3444.769999999999
Tesco,7,2023,Aberdeen,3254.9000000000015
Aldi,7,2023,Manchester,284.97
Aldi,7,2023,St Asaph,243.74999999999994
Sains,7,2023,Norwich,3896.179999999998
Tesco,7,2023,Bath,3014.3600000000006
Aldi,7,2023,Wells,219.17000000000002
ASDA,7,2023,Stirling,3300.929999999999
Morrisons,7,2023,Southend-on-Sea,2402.6499999999974
Aldi,7,2023,Cambridge,299.9400000000001
Aldi,7,2023,St Davids,201.53
Sains,7,2023,Peterborough,3712.8099999999995
Tesco,7,2023,Oxford,3142.2999999999984
Aldi,7,2023,Lancaster,238.15
Aldi,7,2023,Colchester,275.54999999999995
Sains,7,2023,Belfast,3328.909999999997
ASDA,7,2023,Leicester,3162.069999999999
ASDA,7,2023,Derby,3578.149999999999
Aldi,7,2023,Sunderland,235.42000000000013
Tesco,7,2023,Stirling,2486.43
ASDA,7,2023,Chester,3099.4699999999984
ASDA,7,2023,Sunderland,3615.329999999995
Morrisons,7,2023,Colchester,1730.6800000000003
Aldi,7,2023,Truro,273.1600000000001
Sains,7,2023,Canterbury,3555.6999999999994
Morrisons,7,2023,Chester,2472.019999999997
ASDA,7,2023,Worcester,3468.7399999999984
Aldi,7,2023,Stoke on Trent,319.33
Morrisons,7,2023,Durham,2328.67
Aldi,7,2023,Brighton & Hove,283.93999999999994
Sains,7,2023,Colchester,3465.6100000000006
Sains,7,2023,Southend-on-Sea,3445.1
Aldi,7,2023,Worcester,282.9100000000001
ASDA,7,2023,Salford,3285.679999999998
ASDA,7,2023,Portsmouth,3449.1699999999983
Aldi,7,2023,Inverness,269.65
Morrisons,7,2023,Birmingham,2144.7000000000007
Sains,7,2023,Lancaster,3564.839999999997
Tesco,7,2023,Armagh,2899.829999999998
Morrisons,7,2023,Inverness,1929.7700000000018
Morrisons,7,2023,Lichfield,2171.3600000000006
Sains,7,2023,Bath,3564.2399999999957
Aldi,7,2023,Derby,314.7000000000001
Morrisons,7,2023,Salisbury,2277.6199999999976
Aldi,7,2023,Edinburgh,271.83000000000004
Aldi,7,2023,Southampton,184.25
ASDA,7,2023,Preston,3360.199999999999
Morrisons,7,2023,Bath,2344.7399999999993
Aldi,7,2023,Lincoln,240.29999999999995
Sains,7,2023,Wells,3272.479999999998
ASDA,7,2023,Lisburn,3348.16
Aldi,7,2023,Durham,233.09000000000012
Aldi,7,2023,Bangor,469.1000000000002
Tesco,7,2023,Peterborough,2856.4099999999994
Morrisons,7,2023,Newry,2249.14
Morrisons,7,2023,Derby,2363.3599999999988
Aldi,7,2023,Stirling,283.40000000000015
ASDA,7,2023,Cardiff,3248.7499999999995
Sains,7,2023,Plymouth,3648.0699999999974
Tesco,7,2023,Southend-on-Sea,3290.859999999998
Morrisons,7,2023,Swansea,2041.7300000000014
ASDA,7,2023,Chichester,3550.9799999999977
Aldi,7,2023,Ely,226.67999999999992
ASDA,7,2023,Exeter,3064.809999999999
Tesco,7,2023,Swansea,2831.02
Tesco,7,2023,Edinburgh,2614.65
Morrisons,7,2023,Newcastle-upon-Tyne,2171.1800000000007
Aldi,7,2023,Chichester,273.6400000000001
Morrisons,7,2023,Chichester,2254.029999999999
Sains,7,2023,Lincoln,3366.959999999996
Aldi,7,2023,Nottingham,245.33000000000004
Morrisons,7,2023,Glasgow,2138.5800000000004
Sains,7,2023,Westminster,3248.6899999999973
Sains,7,2023,Swansea,3775.2099999999987
Sains,7,2023,Ripon,3584.299999999999
Aldi,7,2023,Oxford,338.3500000000003
ASDA,7,2023,Gloucester,3334.4399999999982
Morrisons,7,2023,Newport,2138.9600000000014
Morrisons,7,2023,Cardiff,1896.4600000000016
Morrisons,7,2023,London,2215.1799999999994
Tesco,7,2023,Wolverhampton,2542.7599999999984
ASDA,7,2023,Dunfermline,3704.6299999999974
ASDA,7,2023,Wakefield,3581.519999999997
Morrisons,7,2023,Leicester,2368.36
Morrisons,7,2023,Wolverhampton,2063.26
Tesco,7,2023,Newport,2750.8999999999996
Morrisons,7,2023,Southampton,2341.84
Aldi,7,2023,Bath,229.51
Aldi,7,2023,Kingston-upon-Hull,244.00000000000014
Sains,7,2023,Portsmouth,3126.330000000001
Tesco,7,2023,Bradford,3103.629999999999
Morrisons,7,2023,Edinburgh,2107.570000000001
Sains,7,2023,Leeds,3745.8599999999974
ASDA,7,2023,Swansea,3458.2800000000007
Aldi,7,2023,Salford,269.34000000000003
Aldi,7,2023,Bradford,233.98
Aldi,7,2023,Dunfermline,220.65000000000003
Sains,7,2023,Winchester,3538.0399999999977
ASDA,7,2023,Bath,3021.4599999999996
Sains,7,2023,Aberdeen,3836.3399999999983
ASDA,7,2023,York,3493.7599999999984
Morrisons,7,2023,Winchester,2026.7300000000014
Sains,7,2023,Truro,3694.449999999999
Sains,7,2023,Dundee,3357.0399999999995
Tesco,7,2023,Derby,2843.090000000001
Morrisons,7,2023,Worcester,2181.1600000000003
ASDA,7,2023,Londonderry,3512.9499999999966
Morrisons,7,2023,Sheffield,1981.070000000001
Morrisons,7,2023,Belfast,2075.2700000000013
Sains,7,2023,Newport,3167.080000000001
Sains,7,2023,Salisbury,3586.4499999999994
ASDA,7,2023,Manchester,3648.9300000000007
Sains,7,2023,Hereford,3563.759999999999
Sains,7,2023,Stirling,3759.620000000002
Tesco,7,2023,Wrexham,2648.0900000000015
Aldi,7,2023,Newport,256.02
Sains,7,2023,Cambridge,4022.519999999998
Sains,7,2023,Liverpool,3322.459999999998
Tesco,7,2023,Dundee,3210.729999999999
ASDA,7,2023,London,3685.4299999999976
Tesco,7,2023,Exeter,2867.0099999999993
Tesco,7,2023,York,3115.5899999999992
Aldi,7,2023,Armagh,203.02999999999994
Sains,7,2023,St Davids,3734.4299999999976
Tesco,7,2023,Brighton & Hove,2828.049999999999
Tesco,7,2023,London,2886.8399999999974
Aldi,7,2023,Canterbury,300.9400000000001
Sains,7,2023,Preston,3459.6099999999983
ASDA,7,2023,Truro,4191.099999999996
Aldi,7,2023,Coventry,214.98999999999998
Tesco,7,2023,Ripon,2889.9499999999985
Morrisons,7,2023,Lisburn,1916.6500000000005
Sains,7,2023,Wakefield,3546.9799999999973
Morrisons,7,2023,Truro,2307.4699999999984
ASDA,7,2023,Bristol,4162.2999999999965
Aldi,7,2023,Sheffield,214.98
Aldi,7,2023,Wolverhampton,259.4800000000001
Sains,7,2023,Glasgow,4061.1799999999985
ASDA,7,2023,Southampton,3207.799999999998
Tesco,7,2023,Liverpool,2629.53
Morrisons,7,2023,Coventry,2152.9199999999996
Morrisons,7,2023,Oxford,2213.6300000000015
Sains,7,2023,Exeter,3491.8399999999942
Sains,7,2023,Derby,4280.0799999999945
Sains,7,2023,Bristol,3822.499999999997
ASDA,7,2023,Norwich,3504.5699999999965
Aldi,7,2023,Carlisle,264.96999999999997
Morrisons,7,2023,Portsmouth,2466.6599999999985
Morrisons,7,2023,Wrexham,2257.72
Morrisons,7,2023,Manchester,2098.210000000001
Aldi,7,2023,London,272.55
Tesco,7,2023,Milton Keynes,2922.9899999999966
Tesco,7,2023,Lisburn,2339.3299999999995
Tesco,7,2023,St Asaph,2888.0299999999997
Morrisons,7,2023,York,1964.4200000000012
Aldi,7,2023,Lisburn,275.3700000000002
Sains,7,2023,Southampton,3517.539999999998
Sains,7,2023,Lichfield,3942.0299999999984
Morrisons,7,2023,Plymouth,2099.310000000001
ASDA,7,2023,Birmingham,3319.9199999999983
ASDA,7,2023,St Albans,3559.18
ASDA,7,2023,Leeds,3535.609999999996
Sains,7,2023,St Albans,3526.779999999997
Sains,7,2023,Edinburgh,3982.519999999998
Sains,7,2023,Bradford,3541.1400000000017
Morrisons,7,2023,Salford,2133.800000000001
Aldi,7,2023,Liverpool,294.06000000000006
Aldi,7,2023,Portsmouth,263.96999999999997
Sains,7,2023,Cardiff,3549.6600000000003
Tesco,7,2023,Belfast,2752.9700000000003
Tesco,7,2023,Perth,2878.2999999999997
Tesco,7,2023,Newry,2623.4300000000007
ASDA,7,2023,Carlisle,3373.8299999999977
Tesco,7,2023,Canterbury,3166.3299999999945
ASDA,7,2023,Edinburgh,3237.2699999999977
Morrisons,7,2023,Brighton & Hove,2151.7800000000007
Aldi,7,2023,Chester,314.5199999999999
Aldi,7,2023,Newry,233.89000000000007
Sains,7,2023,Ely,3262.299999999999
Sains,7,2023,Wolverhampton,3846.0
Tesco,7,2023,Newcastle-upon-Tyne,2706.3599999999988
Sains,7,2023,Kingston-upon-Hull,3887.639999999999
Tesco,7,2023,Chester,2724.8299999999995
Sains,7,2023,Inverness,3317.8099999999986
ASDA,7,2023,Brighton & Hove,3344.229999999995
Morrisons,7,2023,Peterborough,2141.4300000000003
Sains,7,2023,Leicester,3342.529999999999
ASDA,7,2023,Wells,3366.8699999999963
Sains,7,2023,Newry,3347.8699999999976
Morrisons,7,2023,Ely,2051.1700000000014
Aldi,7,2023,Glasgow,249.49
Morrisons,7,2023,Carlisle,2355.849999999999
Aldi,7,2023,Wakefield,289.42
Aldi,7,2023,Salisbury,268.40000000000003
Aldi,7,2023,Leicester,278.98999999999995
Aldi,7,2023,Exeter,292.5399999999999
ASDA,7,2023,Lichfield,3665.909999999997
ASDA,7,2023,Doncaster,3498.929999999998
Tesco,7,2023,Inverness,2925.4099999999967
Morrisons,7,2023,Dundee,1890.3300000000008
ASDA,7,2023,Chelmsford,3029.499999999999
Sains,7,2023,Dunfermline,3879.4999999999964
ASDA,7,2023,Coventry,3613.099999999995
Morrisons,7,2023,Armagh,2134.1
Sains,7,2023,Durham,3863.7999999999975
Tesco,7,2023,Truro,2870.139999999998
Aldi,7,2023,Chelmsford,248.64000000000004
ASDA,7,2023,Ely,3695.179999999997
Tesco,7,2023,Lincoln,2560.349999999998
Morrisons,7,2023,Gloucester,1998.1700000000014
Morrisons,7,2023,Kingston-upon-Hull,2464.049999999999
Sains,7,2023,Sheffield,4015.249999999998
Tesco,7,2023,Lichfield,2651.7099999999978
Morrisons,7,2023,Londonderry,1693.51
Sains,7,2023,Stoke on Trent,3357.549999999999
Morrisons,7,2023,Lancaster,2018.78
Morrisons,7,2023,Bristol,1913.1700000000012
Morrisons,7,2023,Leeds,2365.9199999999987
Tesco,7,2023,Leicester,3023.6500000000005
Aldi,7,2023,Norwich,230.66000000000005
ASDA,7,2023,Inverness,3327.7999999999984
Morrisons,7,2023,Westminster,2240.9299999999994
Tesco,7,2023,Westminster,2670.6099999999983
ASDA,7,2023,Wrexham,3811.609999999998
ASDA,7,2023,Lancaster,3782.9399999999964
ASDA,7,2023,Newport,3272.4799999999973
Tesco,7,2023,Dunfermline,2826.1699999999973
ASDA,7,2023,Liverpool,3380.4699999999966
Aldi,7,2023,Leeds,261.30000000000007
Sains,7,2023,Lisburn,3044.729999999998
Sains,7,2023,Bangor,6534.790000000003
Tesco,7,2023,Cardiff,2869.6399999999976
Tesco,7,2023,Cambridge,2929.209999999997
Aldi,7,2023,Cardiff,225.85000000000005
Morrisons,7,2023,Hereford,2157.1300000000006
ASDA,7,2023,Westminster,3016.159999999997
Morrisons,7,2023,Liverpool,2127.2300000000005
Morrisons,7,2023,St Davids,2102.7600000000016
Aldi,7,2023,St Albans,293.82000000000016
Aldi,7,2023,Winchester,211.01999999999987
ASDA,7,2023,Armagh,3834.519999999997
ASDA,7,2023,Perth,3507.829999999998
ASDA,7,2023,Winchester,3718.7399999999975
Sains,7,2023,Salford,3372.270000000002
Tesco,7,2023,Doncaster,2725.0599999999995
Tesco,7,2023,Sunderland,3030.4699999999984
ASDA,7,2023,Peterborough,3578.47
Tesco,7,2023,Durham,2748.9499999999985
Tesco,7,2023,Sheffield,2837.09
Aldi,7,2023,Dundee,293.9700000000002
Aldi,7,2023,Doncaster,222.39000000000001
ASDA,7,2023,Hereford,3193.8500000000004
ASDA,7,2023,Durham,2959.2299999999977
ASDA,7,2023,Cambridge,3660.239999999994
ASDA,7,2023,Oxford,3224.1899999999996
ASDA,7,2023,Dundee,3530.799999999998
Aldi,7,2023,Gloucester,235.55999999999983
Tesco,7,2023,Londonderry,3042.6599999999958
Aldi,7,2023,Peterborough,245.5199999999998
Aldi,7,2023,Hereford,220.85999999999996
Morrisons,7,2023,Stoke on Trent,2130.820000000001
Aldi,7,2023,Milton Keynes,237.56000000000003
Tesco,7,2023,Winchester,2618.4499999999994
Aldi,7,2023,Perth,203.77999999999997
ASDA,7,2023,Stoke on Trent,3355.959999999999
Morrisons,7,2023,Perth,2434.3899999999985
Morrisons,7,2023,Stirling,2066.5200000000013
Aldi,7,2023,Bristol,209.04
Sains,7,2023,Milton Keynes,3818.879999999998
Sains,7,2023,Doncaster,4440.47
Aldi,7,2023,York,303.3100000000002
Tesco,7,2023,Worcester,2917.339999999998
Tesco,7,2023,Plymouth,2339.879999999999
Sains,7,2023,Chelmsford,3581.0199999999977
Morrisons,7,2023,Lincoln,2157.7700000000004
Morrisons,7,2023,Chelmsford,2205.399999999999
Morrisons,7,2023,Doncaster,1928.950000000001
Tesco,7,2023,Birmingham,2736.1299999999997
Tesco,7,2023,Leeds,2755.759999999999
Aldi,7,2023,Swansea,262.63000000000005
Aldi,7,2023,Westminster,253.37000000000003
Sains,7,2023,Birmingham,3809.579999999999
Sains,7,2023,Perth,3414.939999999999
Aldi,7,2023,Plymouth,209.9099999999999
Morrisons,7,2023,Bradford,2087.3200000000015
Sains,7,2023,London,3414.3199999999956
ASDA,7,2023,Ripon,3415.6299999999965
Tesco,7,2023,Wakefield,3326.159999999997
Morrisons,7,2023,St Albans,1986.19
ASDA,7,2023,Newcastle-upon-Tyne,3497.7299999999964
Morrisons,7,2023,Aberdeen,2090.9500000000007
Aldi,7,2023,Belfast,260.7000000000001
Aldi,7,2023,Preston,287.99
Tesco,7,2023,Salisbury,3153.449999999999
Aldi,7,2023,Wrexham,219.28000000000003
ASDA,8,2023,Stoke on Trent,3612.9199999999983
Tesco,8,2023,Kingston-upon-Hull,3053.15
Morrisons,8,2023,Portsmouth,2329.629999999999
Sains,8,2023,Oxford,3938.200000000001
ASDA,8,2023,Gloucester,3338.6699999999996
Morrisons,8,2023,Newry,2152.5299999999993
Aldi,8,2023,Dundee,243.0900000000001
ASDA,8,2023,Dundee,3208.969999999999
ASDA,8,2023,Lichfield,3121.5699999999983
Tesco,8,2023,Salford,2892.309999999998
Tesco,8,2023,Sheffield,2677.199999999998
Aldi,8,2023,St Davids,247.98000000000005
Sains,8,2023,Chester,3324.7999999999997
Tesco,8,2023,Bristol,2708.1499999999983
Morrisons,8,2023,Wolverhampton,2166.64
Aldi,8,2023,Inverness,244.01999999999995
Tesco,8,2023,Newry,3111.0799999999995
Morrisons,8,2023,Plymouth,1933.24
Aldi,8,2023,Dunfermline,246.48999999999995
Sains,8,2023,Hereford,3605.269999999999
Tesco,8,2023,Inverness,2729.9899999999984
Sains,8,2023,Exeter,3685.4700000000003
ASDA,8,2023,Inverness,3262.5699999999997
Sains,8,2023,Coventry,3571.6799999999985
Tesco,8,2023,Portsmouth,2658.679999999999
Sains,8,2023,Norwich,3695.309999999998
Aldi,8,2023,Norwich,305.5300000000001
Sains,8,2023,London,3698.6599999999976
ASDA,8,2023,Ripon,3556.359999999996
ASDA,8,2023,Lincoln,3310.339999999999
Tesco,8,2023,Doncaster,2804.3399999999983
Tesco,8,2023,Exeter,3070.3800000000006
Morrisons,8,2023,Bristol,2383.999999999999
ASDA,8,2023,London,3385.2599999999975
ASDA,8,2023,Oxford,3528.7999999999997
Aldi,8,2023,Newry,266.1699999999999
Tesco,8,2023,Newcastle-upon-Tyne,2712.4100000000008
Morrisons,8,2023,Stirling,2077.340000000001
Morrisons,8,2023,Lichfield,2173.54
Morrisons,8,2023,Winchester,1854.1200000000006
Morrisons,8,2023,Ripon,2433.579999999998
Aldi,8,2023,Manchester,312.60000000000014
Aldi,8,2023,Oxford,280.93
ASDA,8,2023,St Asaph,3285.9600000000014
Tesco,8,2023,Wakefield,2736.8699999999994
Aldi,8,2023,Stoke on Trent,232.51000000000008
Sains,8,2023,Wolverhampton,3428.2599999999993
Tesco,8,2023,Westminster,2714.609999999999
Morrisons,8,2023,Bath,2114.520000000001
Morrisons,8,2023,York,2180.0099999999998
Aldi,8,2023,Bath,210.2
Sains,8,2023,Sunderland,3571.4599999999964
Tesco,8,2023,Lichfield,2804.309999999999
Tesco,8,2023,Truro,3099.869999999998
Sains,8,2023,Belfast,3425.5599999999986
Sains,8,2023,Winchester,3356.839999999999
Morrisons,8,2023,Truro,2165.210000000001
Aldi,8,2023,Coventry,197.26
Tesco,8,2023,Birmingham,2793.689999999999
Tesco,8,2023,Wolverhampton,2174.5300000000016
Morrisons,8,2023,Canterbury,2255.3199999999997
Morrisons,8,2023,Norwich,2099.9700000000003
Sains,8,2023,Plymouth,3674.6399999999985
Sains,8,2023,Nottingham,3621.1599999999994
ASDA,8,2023,Londonderry,3093.9099999999985
Aldi,8,2023,Edinburgh,213.35
Tesco,8,2023,Belfast,3005.479999999998
Morrisons,8,2023,Nottingham,2046.6100000000008
Morrisons,8,2023,Dundee,1975.0000000000002
Aldi,8,2023,Ely,246.78000000000003
Aldi,8,2023,Perth,196.62999999999997
Sains,8,2023,Doncaster,3472.1800000000003
ASDA,8,2023,York,3949.009999999999
ASDA,8,2023,Milton Keynes,3305.599999999997
Sains,8,2023,Truro,3703.949999999998
Sains,8,2023,Bristol,3572.9099999999994
ASDA,8,2023,St Davids,3730.299999999996
ASDA,8,2023,Stirling,3394.3799999999987
Morrisons,8,2023,Birmingham,2111.55
Aldi,8,2023,Bangor,398.27000000000004
Sains,8,2023,York,3728.589999999999
ASDA,8,2023,Salisbury,3124.5299999999966
ASDA,8,2023,Perth,3420.6199999999976
Morrisons,8,2023,Inverness,2467.6299999999974
ASDA,8,2023,Truro,3425.8499999999976
ASDA,8,2023,Bristol,3416.729999999997
Aldi,8,2023,Wrexham,274.2500000000001
Tesco,8,2023,Perth,2875.7999999999975
Morrisons,8,2023,Wells,2432.1199999999994
Tesco,8,2023,Gloucester,2744.439999999997
Sains,8,2023,Salford,3387.9099999999985
ASDA,8,2023,Belfast,3705.4799999999973
Aldi,8,2023,Londonderry,267.41000000000014
Tesco,8,2023,Colchester,3109.279999999999
Morrisons,8,2023,Lancaster,2000.1600000000012
Aldi,8,2023,Birmingham,268.51000000000005
Sains,8,2023,Lancaster,3235.839999999998
Morrisons,8,2023,Newport,2257.2199999999993
Aldi,8,2023,Wolverhampton,230.93999999999994
ASDA,8,2023,Manchester,4071.869999999996
Tesco,8,2023,London,2657.9299999999967
Morrisons,8,2023,Coventry,2159.2300000000005
Morrisons,8,2023,Swansea,1999.3800000000015
Morrisons,8,2023,Milton Keynes,1884.8400000000006
Aldi,8,2023,Peterborough,285.64000000000004
Morrisons,8,2023,Edinburgh,2416.58
Aldi,8,2023,Gloucester,247.84000000000003
Morrisons,8,2023,Wakefield,2042.6500000000008
Aldi,8,2023,Worcester,227.08
ASDA,8,2023,Wells,3178.410000000001
Tesco,8,2023,St Albans,3061.0499999999997
Morrisons,8,2023,Newcastle-upon-Tyne,1925.1800000000012
Tesco,8,2023,Worcester,2465.4499999999994
Sains,8,2023,Bangor,7078.069999999995
Tesco,8,2023,Cambridge,2544.83
Aldi,8,2023,Chichester,271.09000000000015
Sains,8,2023,Derby,4134.379999999996
Sains,8,2023,Cardiff,3605.5900000000006
ASDA,8,2023,Cardiff,2998.87
Morrisons,8,2023,Manchester,2544.889999999998
Aldi,8,2023,Lichfield,175.55000000000004
Morrisons,8,2023,Kingston-upon-Hull,2346.0499999999997
Morrisons,8,2023,Lincoln,2280.639999999999
Morrisons,8,2023,Oxford,2432.0299999999984
Tesco,8,2023,Dunfermline,2908.4200000000005
Morrisons,8,2023,Brighton & Hove,2179.2500000000014
Sains,8,2023,Bath,3852.819999999995
Sains,8,2023,Kingston-upon-Hull,3515.509999999997
ASDA,8,2023,Hereford,3335.7499999999986
Sains,8,2023,Perth,3460.309999999997
Aldi,8,2023,Leeds,264.19000000000005
ASDA,8,2023,Newry,3942.219999999996
Aldi,8,2023,Lincoln,249.06000000000006
Sains,8,2023,Inverness,3534.849999999999
ASDA,8,2023,Carlisle,3505.6699999999955
ASDA,8,2023,Portsmouth,3806.7499999999955
Tesco,8,2023,Ripon,3165.9999999999995
Morrisons,8,2023,St Albans,2212.1600000000008
Morrisons,8,2023,Liverpool,2146.15
Sains,8,2023,Peterborough,3957.999999999999
Tesco,8,2023,Cardiff,3057.879999999998
Aldi,8,2023,Southampton,261.4800000000001
Aldi,8,2023,Bristol,227.40000000000006
Tesco,8,2023,Winchester,2777.9
Tesco,8,2023,Stirling,2833.200000000001
Aldi,8,2023,Liverpool,269.3500000000001
Aldi,8,2023,Southend-on-Sea,241.95000000000002
Sains,8,2023,Lichfield,3728.029999999999
Sains,8,2023,St Albans,3461.039999999998
Morrisons,8,2023,Salisbury,2014.4299999999998
Aldi,8,2023,Brighton & Hove,240.5500000000001
Morrisons,8,2023,Southampton,2208.919999999999
Aldi,8,2023,Derby,249.76000000000002
ASDA,8,2023,Preston,4143.339999999998
Tesco,8,2023,St Asaph,3191.0199999999977
Morrisons,8,2023,Armagh,2035.920000000001
Aldi,8,2023,Chelmsford,274.90999999999997
Morrisons,8,2023,Cambridge,2187.1400000000003
Morrisons,8,2023,Dunfermline,2448.779999999997
Aldi,8,2023,Truro,222.07999999999998
ASDA,8,2023,Sheffield,3160.309999999999
Aldi,8,2023,Chester,284.70000000000016
ASDA,8,2023,Derby,2989.13
Morrisons,8,2023,Preston,2082.8400000000006
Tesco,8,2023,Plymouth,2703.2999999999975
Aldi,8,2023,Aberdeen,272.5600000000002
ASDA,8,2023,Liverpool,3349.339999999999
ASDA,8,2023,Chichester,3669.7099999999978
Tesco,8,2023,Bradford,2764.5399999999977
Aldi,8,2023,Winchester,242.18000000000012
Tesco,8,2023,Dundee,3018.939999999999
Tesco,8,2023,Peterborough,2952.049999999998
ASDA,8,2023,Edinburgh,3640.869999999998
Morrisons,8,2023,Leeds,2290.33
ASDA,8,2023,Chester,3490.389999999997
ASDA,8,2023,Coventry,3722.9199999999996
ASDA,8,2023,Swansea,3408.459999999999
ASDA,8,2023,Colchester,3248.87
Sains,8,2023,Durham,3546.8899999999985
Sains,8,2023,Dundee,3464.8999999999987
Morrisons,8,2023,Ely,2480.189999999998
ASDA,8,2023,Nottingham,3485.019999999997
Morrisons,8,2023,Aberdeen,2314.51
Aldi,8,2023,Milton Keynes,240.72000000000003
ASDA,8,2023,Southampton,3204.0999999999967
Tesco,8,2023,Manchester,3134.3799999999987
Tesco,8,2023,Glasgow,2781.5700000000015
Tesco,8,2023,St Davids,3135.6499999999987
Aldi,8,2023,Bradford,260.15
Aldi,8,2023,Plymouth,229.0200000000002
Aldi,8,2023,Armagh,287.51000000000005
Aldi,8,2023,Canterbury,247.58000000000004
Tesco,8,2023,Stoke on Trent,2760.0399999999963
Morrisons,8,2023,Gloucester,1920.1200000000024
ASDA,8,2023,Durham,3274.949999999998
Aldi,8,2023,York,236.00000000000006
Sains,8,2023,Londonderry,3630.2499999999973
ASDA,8,2023,Wolverhampton,4007.259999999995
Tesco,8,2023,Wrexham,3013.099999999998
Morrisons,8,2023,Glasgow,1964.400000000001
Aldi,8,2023,Glasgow,305.0900000000002
Aldi,8,2023,Stirling,208.01000000000013
Aldi,8,2023,Carlisle,256.55999999999995
Sains,8,2023,Southampton,3353.2099999999978
Sains,8,2023,Aberdeen,3223.6899999999996
Sains,8,2023,Edinburgh,3342.2899999999986
ASDA,8,2023,Kingston-upon-Hull,3841.7499999999986
Tesco,8,2023,Bath,2701.7299999999996
Aldi,8,2023,Salisbury,282.7600000000001
Sains,8,2023,Bradford,3696.349999999999
Tesco,8,2023,Londonderry,2877.9199999999983
Tesco,8,2023,Salisbury,3020.54
Aldi,8,2023,Cardiff,292.11999999999995
Sains,8,2023,Canterbury,3618.8899999999985
ASDA,8,2023,Cambridge,3416.5499999999947
Morrisons,8,2023,Hereford,2073.6000000000013
Sains,8,2023,St Asaph,3259.399999999998
ASDA,8,2023,Brighton & Hove,3373.69
ASDA,8,2023,Plymouth,3133.0499999999997
Sains,8,2023,Wrexham,3735.049999999999
ASDA,8,2023,Exeter,3016.5299999999997
ASDA,8,2023,Salford,3375.389999999999
Sains,8,2023,Lisburn,3104.709999999999
ASDA,8,2023,Newcastle-upon-Tyne,3443.369999999998
ASDA,8,2023,Lisburn,3815.389999999997
Morrisons,8,2023,Bangor,4101.96999999999
Sains,8,2023,Southend-on-Sea,3880.5399999999986
Sains,8,2023,Westminster,3303.95
Tesco,8,2023,Sunderland,2854.6400000000003
Tesco,8,2023,Chester,2665.559999999999
Tesco,8,2023,Carlisle,2858.6399999999994
Morrisons,8,2023,Cardiff,2006.8800000000015
Morrisons,8,2023,Lisburn,2118.79
Morrisons,8,2023,Southend-on-Sea,2224.5599999999995
Morrisons,8,2023,Durham,2182.410000000001
